Date,Seafood_Type,City,Weight_kg,Temperature_C,Fuel_Cost_USD,Demand_Index,Season,Market_Price_USD_per_kg
2005-03-04,Lobster,Panaji,3.01,27.0,1.61,0.24,High,10.32
2005-03-05,Shrimp,Ernakulam,3.28,25.4,2.64,0.78,High,22.24
2005-03-06,Lobster,Porbandar,9.06,31.5,1.46,0.39,High,13.19
2005-03-06,Tuna,Pondicherry,6.53,19.4,2.34,0.52,Low,10.18
2005-03-06,Salmon,Daman,7.21,29.7,1.41,0.45,Low,5.25
2005-03-07,Salmon,Panaji,3.45,27.4,2.89,0.3,Low,6.49
2005-03-10,Tilapia,Thiruvananthapuram,5.31,20.5,1.59,0.61,High,9.39
2005-03-11,Cod,Mangalore,9.73,24.7,1.32,0.39,High,8.62
2005-03-11,Crab,Kolkata,3.75,27.3,2.11,0.58,Low,11.92
2005-03-11,Catfish,Thiruvananthapuram,3.93,26.6,2.93,0.22,High,3.5
2005-03-12,Shrimp,Daman,6.71,18.2,0.83,0.79,High,19.64
2005-03-12,Catfish,Mangalore,9.62,31.3,2.52,0.2,Low,2.96
2005-03-14,Salmon,Ahmedabad,9.05,28.3,2.98,0.9,Low,13.44
2005-03-17,Shrimp,Vellore,5.26,27.4,0.87,0.25,High,6.07
2005-03-19,Tuna,Panaji,7.65,23.9,2.52,0.3,Low,8.22
2005-03-20,Cod,Kochi,8.41,21.0,1.44,0.46,High,10.27
2005-03-21,Shrimp,Mumbai,1.81,30.5,1.78,0.53,High,13.06
2005-03-22,Fish,Mangalore,7.42,25.2,1.31,0.63,Low,6.6
2005-03-22,Fish,Thiruvananthapuram,7.92,28.3,0.91,0.24,High,2.8
2005-03-23,Cod,Porbandar,7.91,25.4,2.29,0.88,High,14.95
2005-03-24,Crab,Daman,1.7,25.4,2.42,0.63,Low,13.31
2005-03-25,Lobster,Visakhapatnam,9.94,20.0,1.24,0.53,High,20.05
2005-03-26,Catfish,Kolkata,1.94,23.7,1.13,0.25,Low,3.65
2005-03-26,Cod,Vellore,8.64,30.8,2.03,0.88,Low,9.74
2005-03-28,Lobster,Chennai,4.07,28.8,2.18,0.22,High,7.18
2005-03-29,Shrimp,Vellore,6.34,25.1,2.9,0.92,Low,18.81
2005-03-30,Tilapia,Cuddalore,7.61,18.3,1.98,0.81,Low,9.76
2005-03-30,Cod,Kochi,4.09,30.5,0.95,0.8,Low,13.68
2005-03-31,Salmon,Kolkata,8.96,28.6,1.08,0.7,Low,12.77
2005-03-31,Cod,Bengaluru,8.08,31.6,1.27,0.32,High,6.06
2005-04-01,Tilapia,Pondicherry,1.67,20.5,2.52,0.28,Low,6.49
2005-04-01,Salmon,Daman,5.36,24.9,2.54,0.51,High,13.73
2005-04-01,Lobster,Kolkata,3.26,22.9,2.42,0.41,Low,12.81
2005-04-03,Fish,Surat,8.58,24.9,1.77,0.75,High,11.08
2005-04-03,Cod,Cuddalore,2.32,28.7,2.67,0.89,High,17.58
2005-04-03,Shrimp,Chennai,4.72,18.1,2.37,0.33,High,12.95
2005-04-06,Salmon,Mangalore,6.95,27.4,2.87,0.36,Low,7.09
2005-04-07,Shrimp,Hyderabad,7.82,31.8,2.21,0.87,High,19.78
2005-04-07,Crab,Panaji,5.25,31.3,2.09,0.74,High,19.55
2005-04-08,Shrimp,Goa Town,2.83,24.8,2.91,0.36,Low,9.49
2005-04-09,Lobster,Surat,2.77,24.1,1.32,0.58,Low,14.67
2005-04-10,Shrimp,Chennai,9.59,18.5,2.39,0.8,High,22.49
2005-04-12,Tilapia,Ernakulam,0.84,27.4,2.59,0.87,High,12.39
2005-04-12,Tuna,Pondicherry,9.38,20.1,1.12,0.65,High,13.34
2005-04-14,Shrimp,Vishakhapatnam,1.9,26.9,2.22,0.59,Low,10.15
2005-04-16,Tuna,Bengaluru,4.75,21.3,1.45,0.46,High,8.59
2005-04-16,Catfish,Vishakhapatnam,6.03,20.5,1.96,0.48,High,7.61
2005-04-17,Salmon,Thiruvananthapuram,3.86,28.2,2.08,0.75,High,15.67
2005-04-18,Catfish,Vishakhapatnam,9.99,22.3,2.83,0.55,Low,6.55
2005-04-18,Shrimp,Ernakulam,8.32,22.5,1.3,0.54,Low,13.27
2005-04-19,Salmon,Mangalore,3.12,24.0,0.98,0.94,High,20.54
2005-04-19,Catfish,Daman,7.08,30.0,1.24,0.34,High,1.74
2005-04-20,Lobster,Mangalore,8.04,18.8,1.09,0.6,Low,18.6
2005-04-21,Mackerel,Daman,2.12,26.9,1.15,0.49,High,9.18
2005-04-21,Shrimp,Ernakulam,4.26,22.2,2.65,0.62,Low,15.79
2005-04-21,Salmon,Goa Town,2.12,29.1,1.36,0.96,High,20.97
2005-04-22,Mackerel,Goa Town,2.46,25.3,2.91,0.77,High,13.29
2005-04-24,Lobster,Mangalore,6.83,23.5,1.93,0.92,Low,26.86
2005-04-25,Lobster,Porbandar,9.47,26.6,1.35,0.83,Low,21.47
2005-04-27,Catfish,Daman,8.65,27.5,2.77,0.81,High,11.35
2005-04-27,Crab,Cuddalore,1.85,27.1,1.22,0.89,High,24.0
2005-04-30,Crab,Kochi,4.55,18.7,2.41,0.6,High,18.92
2005-05-01,Lobster,Vishakhapatnam,6.91,20.8,2.38,0.87,Low,24.67
2005-05-01,Mackerel,Chennai,5.39,26.3,2.36,0.44,Low,6.42
2005-05-01,Shrimp,Cuddalore,7.62,25.1,2.44,0.92,Low,18.47
2005-05-03,Fish,Hyderabad,2.47,21.2,2.57,0.4,High,7.84
2005-05-03,Tilapia,Cuddalore,8.87,18.8,1.64,0.56,Low,9.41
2005-05-04,Cod,Chennai,1.14,29.9,1.85,0.24,High,4.1
2005-05-05,Tilapia,Hyderabad,7.86,22.3,2.0,0.32,Low,5.7
2005-05-10,Lobster,Bengaluru,4.59,20.7,1.65,0.68,Low,20.62
2005-05-12,Shrimp,Mangalore,7.63,22.2,2.1,0.45,High,12.32
2005-05-12,Crab,Panaji,5.66,28.0,2.32,0.54,High,17.71
2005-05-13,Fish,Vishakhapatnam,9.54,29.8,2.34,0.97,High,10.33
2005-05-16,Lobster,Bengaluru,5.63,31.7,2.3,0.98,High,34.97
2005-05-18,Shrimp,Porbandar,7.1,23.0,2.66,0.81,Low,17.17
2005-05-19,Fish,Surat,3.27,30.6,2.07,0.44,High,5.82
2005-05-20,Cod,Cuddalore,7.24,20.6,1.66,0.74,Low,14.27
2005-05-21,Cod,Surat,8.69,30.6,1.1,0.78,High,15.49
2005-05-21,Fish,Pondicherry,6.08,27.7,2.87,0.84,High,12.07
2005-05-23,Catfish,Visakhapatnam,2.29,30.3,2.21,0.92,Low,8.55
2005-05-23,Tilapia,Ahmedabad,7.68,22.5,2.29,0.23,High,4.9
2005-05-25,Catfish,Ahmedabad,2.59,27.5,1.57,0.89,Low,8.25
2005-05-25,Lobster,Goa Town,8.49,28.0,2.95,0.45,Low,15.02
2005-05-25,Cod,Porbandar,1.06,23.9,1.72,0.8,High,15.13
2005-05-26,Crab,Ahmedabad,5.98,23.2,2.78,0.28,High,9.54
2005-05-26,Lobster,Daman,1.57,23.3,2.68,0.21,High,7.97
2005-05-27,Crab,Thiruvananthapuram,6.53,30.0,1.43,0.73,High,19.15
2005-05-28,Tuna,Kochi,1.34,25.6,2.65,0.4,Low,9.18
2005-05-29,Shrimp,Kochi,7.47,25.4,2.47,0.48,Low,10.07
2005-05-30,Tuna,Vishakhapatnam,8.3,21.1,2.24,0.87,High,16.41
2005-06-01,Salmon,Visakhapatnam,1.17,29.2,1.57,0.79,High,17.21
2005-06-02,Crab,Thiruvananthapuram,6.58,25.2,2.21,0.55,Low,12.95
2005-06-03,Fish,Hyderabad,6.82,19.2,2.69,0.69,High,11.13
2005-06-05,Lobster,Bengaluru,7.66,25.9,2.56,0.66,Low,19.67
2005-06-06,Crab,Kochi,5.09,24.9,2.06,0.48,High,13.0
2005-06-06,Fish,Kochi,0.55,18.9,2.97,0.74,High,14.03
2005-06-07,Salmon,Kolkata,7.62,19.9,2.41,0.63,High,14.66
2005-06-07,Catfish,Daman,4.25,18.5,2.33,0.47,High,7.41
2005-06-09,Crab,Mangalore,1.91,27.6,0.9,0.22,Low,5.98
2005-06-10,Crab,Vishakhapatnam,5.35,31.1,2.08,0.68,Low,12.52
2005-06-12,Lobster,Panaji,2.14,27.1,2.82,0.91,Low,27.87
2005-06-13,Mackerel,Ahmedabad,8.95,28.1,0.92,0.96,High,11.08
2005-06-13,Lobster,Bengaluru,9.48,26.5,2.01,0.61,High,23.56
2005-06-15,Crab,Bengaluru,3.64,19.9,1.74,0.56,High,17.97
2005-06-17,Tilapia,Panaji,4.9,26.9,2.47,0.69,Low,9.29
2005-06-17,Cod,Visakhapatnam,7.42,25.8,2.7,0.91,Low,14.72
2005-06-18,Tuna,Porbandar,8.65,19.6,2.56,0.31,Low,7.53
2005-06-19,Cod,Porbandar,9.14,19.6,2.59,0.77,High,16.44
2005-06-19,Mackerel,Ernakulam,7.21,26.1,2.89,0.66,Low,8.05
2005-06-20,Crab,Thiruvananthapuram,3.46,30.5,2.65,0.46,High,9.86
2005-06-21,Catfish,Kolkata,8.17,19.1,2.32,0.8,High,11.11
2005-06-23,Cod,Pondicherry,6.22,29.5,2.37,0.95,Low,14.04
2005-06-23,Crab,Chennai,8.65,22.4,1.86,0.86,High,23.87
2005-06-27,Cod,Ahmedabad,9.02,20.0,2.08,0.77,Low,12.12
2005-06-27,Shrimp,Vishakhapatnam,4.38,26.6,1.96,0.63,High,15.4
2005-06-27,Catfish,Panaji,6.78,22.9,1.14,0.5,Low,5.73
2005-06-28,Salmon,Cuddalore,4.86,25.0,2.84,0.33,High,8.46
2005-06-30,Cod,Kochi,3.52,22.2,2.14,0.74,High,17.43
2005-07-02,Mackerel,Kochi,9.66,27.2,1.59,1.0,Low,13.99
2005-07-06,Crab,Cuddalore,8.01,31.8,2.22,0.94,High,24.44
2005-07-09,Crab,Porbandar,0.71,25.3,1.61,0.42,Low,8.63
2005-07-11,Cod,Bengaluru,1.76,21.7,1.75,0.93,High,18.99
2005-07-11,Catfish,Ahmedabad,8.15,23.8,1.72,0.76,Low,7.89
2005-07-11,Catfish,Ernakulam,7.67,25.6,1.61,0.95,Low,10.1
2005-07-12,Catfish,Vishakhapatnam,3.39,21.5,2.32,0.87,High,12.91
2005-07-13,Crab,Pondicherry,8.02,29.1,1.86,0.97,Low,21.38
2005-07-13,Shrimp,Surat,7.51,27.6,1.22,0.68,High,12.76
2005-07-14,Catfish,Chennai,9.8,22.7,1.2,0.51,High,6.7
2005-07-16,Cod,Ernakulam,1.96,30.8,1.58,0.52,High,10.86
2005-07-16,Fish,Kochi,5.15,24.3,1.73,0.42,Low,4.42
2005-07-17,Lobster,Daman,6.85,26.9,0.95,0.34,Low,9.05
2005-07-19,Tuna,Kolkata,0.77,27.2,2.24,0.67,Low,9.7
2005-07-19,Lobster,Thiruvananthapuram,7.84,20.8,1.93,0.66,High,24.39
2005-07-19,Tuna,Vellore,7.16,31.5,1.69,0.62,Low,5.1
2005-07-22,Tuna,Daman,2.63,18.8,2.61,0.53,High,12.79
2005-07-24,Shrimp,Cuddalore,7.37,19.8,0.82,0.93,Low,18.78
2005-07-25,Crab,Mangalore,9.42,28.5,2.4,0.93,Low,19.0
2005-07-26,Mackerel,Kolkata,6.76,20.5,1.86,0.89,Low,10.73
2005-07-27,Lobster,Pondicherry,6.86,28.8,1.41,0.61,Low,18.66
2005-07-29,Salmon,Kolkata,8.32,26.4,2.32,0.53,Low,11.67
2005-07-30,Mackerel,Ernakulam,3.67,26.1,0.86,0.67,High,9.68
2005-08-02,Lobster,Bengaluru,5.82,26.4,2.57,0.67,Low,21.54
2005-08-02,Salmon,Mangalore,5.99,30.2,0.88,0.94,Low,15.12
2005-08-05,Tilapia,Goa Town,3.15,21.6,2.03,0.23,High,3.81
2005-08-05,Salmon,Daman,3.25,29.2,1.39,0.53,High,9.99
2005-08-08,Crab,Thiruvananthapuram,7.71,28.3,2.85,0.23,High,4.41
2005-08-10,Fish,Thiruvananthapuram,0.99,29.3,1.75,0.28,Low,2.58
2005-08-10,Mackerel,Thiruvananthapuram,1.57,27.8,0.81,0.44,High,5.84
2005-08-12,Lobster,Goa Town,7.59,29.7,2.43,0.74,Low,23.88
2005-08-12,Mackerel,Vishakhapatnam,5.84,31.8,2.48,0.78,High,9.41
2005-08-13,Salmon,Hyderabad,5.06,19.0,1.16,0.8,Low,13.72
2005-08-15,Shrimp,Thiruvananthapuram,5.33,23.5,1.42,0.76,Low,15.26
2005-08-17,Tuna,Mangalore,9.83,26.5,1.72,0.8,Low,11.25
2005-08-17,Tilapia,Ahmedabad,5.23,22.9,2.25,0.35,Low,4.97
2005-08-19,Tuna,Bengaluru,5.53,21.3,1.0,0.4,High,10.5
2005-08-19,Cod,Ernakulam,9.54,19.1,2.32,0.94,Low,17.98
2005-08-20,Catfish,Goa Town,5.63,28.0,1.05,0.66,High,9.01
2005-08-20,Tilapia,Pondicherry,6.17,23.9,1.52,0.64,High,10.83
2005-08-21,Crab,Visakhapatnam,5.74,27.5,0.98,0.23,High,5.95
2005-08-21,Shrimp,Vishakhapatnam,9.09,20.8,2.95,0.93,High,21.72
2005-08-23,Crab,Ahmedabad,3.78,28.3,2.07,0.53,Low,11.33
2005-08-24,Fish,Cuddalore,2.94,28.4,1.46,0.78,Low,6.99
2005-08-26,Crab,Bengaluru,9.13,19.8,1.34,0.83,High,25.69
2005-08-26,Mackerel,Daman,6.94,24.9,2.9,0.84,Low,11.76
2005-08-27,Salmon,Ahmedabad,3.96,28.7,1.09,0.99,High,20.55
2005-08-27,Lobster,Vellore,1.59,19.6,2.92,0.58,Low,18.6
2005-08-31,Mackerel,Pondicherry,8.91,24.9,1.63,0.98,Low,12.23
2005-09-01,Salmon,Kochi,8.91,26.0,2.7,0.53,High,12.69
2005-09-02,Shrimp,Thiruvananthapuram,4.72,31.6,2.4,0.79,High,15.01
2005-09-02,Fish,Pondicherry,7.28,23.6,1.68,0.27,Low,5.15
2005-09-04,Fish,Chennai,9.22,19.5,1.86,0.83,Low,12.92
2005-09-04,Mackerel,Kolkata,1.84,26.9,1.25,0.95,High,14.93
2005-09-06,Lobster,Mumbai,2.44,19.6,2.05,0.3,Low,13.49
2005-09-06,Lobster,Chennai,5.26,23.9,2.97,0.88,Low,25.87
2005-09-06,Lobster,Chennai,1.36,21.6,2.94,0.49,Low,16.94
2005-09-07,Tilapia,Kochi,1.56,22.7,2.83,0.2,Low,6.35
2005-09-07,Mackerel,Pondicherry,2.84,28.7,1.9,0.52,High,8.58
2005-09-08,Lobster,Goa Town,4.27,24.2,1.95,0.4,High,15.09
2005-09-09,Cod,Thiruvananthapuram,6.41,24.9,2.41,0.64,High,14.82
2005-09-10,Crab,Surat,2.2,24.8,2.0,0.25,High,6.13
2005-09-10,Cod,Panaji,4.88,18.9,1.92,0.58,Low,12.77
2005-09-12,Shrimp,Mumbai,5.81,28.6,1.16,0.85,Low,17.47
2005-09-12,Tilapia,Chennai,9.42,28.7,2.04,0.56,High,8.26
2005-09-13,Catfish,Mumbai,2.91,25.9,2.2,0.35,Low,3.08
2005-09-13,Salmon,Daman,1.23,20.9,1.73,0.28,Low,6.6
2005-09-13,Tuna,Ahmedabad,3.95,30.1,2.74,0.96,High,17.77
2005-09-15,Catfish,Mumbai,6.51,24.7,1.29,0.24,Low,3.79
2005-09-15,Catfish,Daman,1.43,23.7,1.1,0.98,High,9.75
2005-09-19,Lobster,Kochi,2.16,28.5,2.77,0.52,Low,15.77
2005-09-19,Fish,Kolkata,5.24,18.3,2.69,0.99,Low,12.14
2005-09-20,Shrimp,Chennai,4.6,28.6,2.15,0.51,Low,12.63
2005-09-20,Catfish,Vellore,6.97,26.1,2.78,0.85,Low,11.53
2005-09-20,Fish,Panaji,9.2,23.5,2.37,0.22,Low,3.04
2005-09-21,Fish,Vellore,8.18,19.4,1.08,0.39,High,5.69
2005-09-21,Tuna,Chennai,9.3,27.8,2.79,0.27,Low,4.95
2005-09-21,Mackerel,Ahmedabad,7.81,26.9,2.03,0.89,High,11.96
2005-09-24,Crab,Porbandar,5.63,22.9,1.82,0.87,High,22.95
2005-09-24,Salmon,Vellore,4.55,27.0,1.05,0.97,Low,15.41
2005-09-24,Catfish,Mumbai,1.82,29.6,1.56,0.29,High,3.52
2005-09-24,Crab,Pondicherry,2.01,26.4,2.96,0.99,Low,22.91
2005-09-25,Tilapia,Cuddalore,7.44,29.9,1.54,0.68,High,9.6
2005-09-28,Crab,Mangalore,8.9,29.4,2.69,0.43,High,12.36
2005-09-29,Crab,Daman,0.59,20.9,1.83,0.95,High,29.92
2005-10-01,Catfish,Vishakhapatnam,0.72,27.9,2.93,0.79,High,9.17
2005-10-02,Tilapia,Pondicherry,1.27,19.1,2.23,0.31,High,7.75
2005-10-02,Fish,Surat,7.29,27.2,2.37,0.55,High,7.46
2005-10-03,Lobster,Vishakhapatnam,7.91,20.5,2.03,0.47,High,17.24
2005-10-03,Tilapia,Panaji,5.02,29.9,0.84,0.25,Low,0.5
2005-10-04,Fish,Vishakhapatnam,6.49,21.0,2.94,0.87,Low,10.4
2005-10-04,Tuna,Kochi,1.14,24.3,2.11,0.85,Low,14.15
2005-10-05,Salmon,Thiruvananthapuram,8.63,23.9,2.83,0.33,High,8.14
2005-10-06,Mackerel,Vellore,1.16,19.9,1.29,0.56,High,9.16
2005-10-06,Mackerel,Chennai,7.1,22.2,2.66,0.3,High,8.35
2005-10-07,Crab,Cuddalore,0.78,22.0,2.15,0.83,Low,15.56
2005-10-07,Salmon,Surat,6.5,28.7,1.19,0.9,High,16.45
2005-10-09,Lobster,Visakhapatnam,7.48,18.7,1.11,0.88,Low,26.73
2005-10-09,Cod,Surat,2.45,31.0,2.63,0.52,High,10.79
2005-10-10,Shrimp,Thiruvananthapuram,7.34,29.6,1.29,0.65,High,13.17
2005-10-11,Catfish,Cuddalore,5.12,19.4,2.62,0.33,High,6.72
2005-10-11,Salmon,Pondicherry,6.12,18.7,2.13,0.95,High,23.58
2005-10-11,Catfish,Thiruvananthapuram,1.12,23.7,2.36,0.28,Low,3.79
2005-10-13,Tilapia,Kochi,6.34,28.9,1.31,0.48,High,8.84
2005-10-14,Crab,Pondicherry,6.77,29.4,0.92,0.44,High,9.85
2005-10-14,Shrimp,Vellore,8.52,26.1,1.67,0.72,Low,12.13
2005-10-14,Cod,Mangalore,2.2,28.4,1.61,0.42,Low,8.76
2005-10-15,Lobster,Daman,1.08,29.6,2.54,0.91,High,33.46
2005-10-16,Cod,Surat,8.71,18.4,2.32,0.73,Low,13.19
2005-10-17,Fish,Kochi,8.46,27.7,1.25,0.79,Low,7.26
2005-10-18,Cod,Mumbai,9.39,25.1,2.76,0.84,Low,15.05
2005-10-18,Shrimp,Kolkata,7.05,24.8,2.41,0.23,Low,5.81
2005-10-22,Shrimp,Ahmedabad,7.53,26.8,0.97,0.3,High,5.6
2005-10-23,Crab,Ahmedabad,9.05,26.1,1.25,0.59,High,14.48
2005-10-24,Lobster,Daman,9.82,26.1,2.42,0.4,High,13.76
2005-10-26,Crab,Hyderabad,0.64,31.5,0.95,0.6,High,15.17
2005-10-26,Crab,Kolkata,7.91,19.0,1.22,0.4,Low,9.71
2005-10-28,Cod,Vishakhapatnam,2.44,20.9,2.48,0.57,Low,10.36
2005-10-28,Cod,Kolkata,2.81,26.9,2.72,0.9,High,16.81
2005-10-30,Tuna,Ahmedabad,5.1,26.9,2.35,0.38,High,6.73
2005-10-31,Tilapia,Thiruvananthapuram,5.28,23.9,2.07,0.81,Low,10.97
2005-11-01,Mackerel,Visakhapatnam,4.54,31.6,2.05,0.85,Low,10.85
2005-11-01,Crab,Hyderabad,2.19,28.0,1.62,0.95,High,25.53
2005-11-02,Tilapia,Surat,7.29,18.8,2.87,0.88,Low,12.32
2005-11-02,Tilapia,Hyderabad,3.82,21.6,1.99,0.28,Low,5.94
2005-11-02,Shrimp,Chennai,2.94,27.4,2.78,0.84,High,21.66
2005-11-03,Crab,Thiruvananthapuram,7.69,21.5,1.82,0.6,Low,14.94
2005-11-04,Lobster,Chennai,0.58,20.5,1.57,0.45,Low,15.17
2005-11-05,Crab,Visakhapatnam,5.3,26.3,1.09,0.92,High,22.73
2005-11-05,Tuna,Goa Town,8.18,23.5,2.95,0.67,High,14.07
2005-11-06,Mackerel,Vellore,8.47,25.1,2.04,0.56,High,9.19
2005-11-06,Lobster,Mangalore,3.6,23.1,1.26,0.95,High,32.17
2005-11-07,Crab,Cuddalore,4.13,21.6,2.43,0.53,Low,12.33
2005-11-07,Tilapia,Mangalore,4.68,22.2,1.99,0.42,High,7.11
2005-11-08,Fish,Porbandar,7.03,26.0,0.96,0.78,Low,6.34
2005-11-08,Fish,Hyderabad,8.61,28.4,1.56,0.43,Low,2.17
2005-11-09,Lobster,Visakhapatnam,5.33,20.3,2.24,0.62,Low,19.37
2005-11-12,Crab,Kochi,7.43,30.2,2.97,0.84,High,21.56
2005-11-15,Lobster,Panaji,2.06,27.2,0.9,0.76,High,29.64
2005-11-15,Tuna,Daman,9.23,31.9,2.21,0.91,Low,13.59
2005-11-19,Tuna,Pondicherry,2.67,18.1,2.0,0.43,High,9.35
2005-11-20,Tilapia,Kochi,6.08,18.3,2.96,0.52,Low,12.02
2005-11-20,Salmon,Goa Town,5.76,28.3,1.63,0.27,Low,6.79
2005-11-22,Tuna,Hyderabad,3.11,28.1,1.66,0.58,High,9.48
2005-11-22,Tuna,Thiruvananthapuram,2.25,25.6,0.96,0.47,High,9.7
2005-11-24,Tuna,Ernakulam,2.58,29.8,1.1,0.5,High,7.87
2005-11-24,Crab,Pondicherry,9.87,22.9,1.26,0.85,Low,19.13
2005-11-24,Mackerel,Hyderabad,8.1,26.8,2.69,0.21,Low,2.99
2005-11-29,Fish,Hyderabad,5.94,30.6,2.38,0.59,Low,7.43
2005-12-02,Fish,Cuddalore,8.5,24.7,1.44,0.32,Low,4.96
2005-12-02,Salmon,Ernakulam,4.47,24.6,1.11,0.62,High,14.14
2005-12-03,Mackerel,Hyderabad,1.93,20.8,2.06,0.78,High,15.14
2005-12-03,Shrimp,Cuddalore,6.7,29.7,2.01,0.39,High,8.21
2005-12-03,Cod,Daman,1.17,29.8,2.09,0.65,Low,10.0
2005-12-06,Catfish,Cuddalore,5.18,19.1,2.68,0.66,Low,9.75
2005-12-09,Fish,Visakhapatnam,4.7,30.6,0.87,0.76,Low,4.66
2005-12-10,Crab,Mumbai,0.85,28.7,1.02,0.26,Low,6.76
2005-12-10,Crab,Ernakulam,1.49,31.5,2.51,0.42,Low,8.8
2005-12-11,Salmon,Kolkata,5.54,29.9,1.02,0.57,High,8.86
2005-12-12,Fish,Porbandar,2.36,29.8,2.88,0.43,High,7.31
2005-12-12,Cod,Thiruvananthapuram,7.2,28.4,2.03,0.76,Low,10.93
2005-12-12,Cod,Bengaluru,5.66,21.0,1.05,0.74,High,14.25
2005-12-13,Salmon,Chennai,5.18,26.5,2.03,0.62,Low,9.54
2005-12-13,Tuna,Kochi,5.48,22.6,1.46,0.81,High,16.45
2005-12-14,Tilapia,Panaji,8.17,31.0,2.92,0.89,Low,12.02
2005-12-15,Catfish,Bengaluru,6.49,20.6,2.43,0.71,High,12.68
2005-12-15,Shrimp,Panaji,9.37,31.4,2.71,0.76,High,20.48
2005-12-15,Crab,Bengaluru,0.9,20.7,2.25,0.67,Low,15.39
2005-12-16,Tuna,Cuddalore,8.68,27.1,0.87,0.5,High,7.8
2005-12-16,Fish,Daman,6.44,22.4,2.91,1.0,High,14.9
2005-12-16,Tuna,Vishakhapatnam,7.13,21.4,1.56,0.79,Low,13.24
2005-12-19,Salmon,Mumbai,2.31,19.6,2.97,0.45,Low,12.72
2005-12-20,Crab,Panaji,6.86,19.7,1.48,0.87,Low,22.85
2005-12-20,Lobster,Kolkata,3.37,21.4,1.13,0.96,High,37.02
2005-12-20,Tilapia,Hyderabad,8.6,21.6,2.63,0.26,Low,5.8
2005-12-20,Crab,Visakhapatnam,3.05,20.0,2.04,0.63,High,18.02
2005-12-21,Mackerel,Ahmedabad,1.27,26.1,2.01,0.48,High,8.56
2005-12-22,Cod,Visakhapatnam,5.83,25.2,0.9,0.87,High,16.79
2005-12-24,Salmon,Vishakhapatnam,1.49,28.8,1.61,0.21,Low,4.09
2005-12-26,Salmon,Chennai,0.85,19.3,2.36,0.97,Low,19.76
2005-12-26,Fish,Mumbai,3.96,25.2,2.36,1.0,Low,12.62
2005-12-28,Catfish,Vellore,0.56,21.7,2.35,0.6,High,8.67
2005-12-28,Mackerel,Visakhapatnam,2.69,30.0,2.47,0.36,High,4.27
2005-12-29,Crab,Surat,4.89,30.8,1.59,0.71,Low,13.17
2005-12-29,Cod,Vishakhapatnam,9.9,21.5,1.7,0.99,High,19.87
2005-12-29,Cod,Kolkata,8.11,20.1,2.76,0.37,High,10.04
2005-12-31,Tuna,Vishakhapatnam,9.59,19.1,2.14,0.68,High,12.85
2005-12-31,Lobster,Cuddalore,0.72,29.9,2.29,0.91,Low,24.82
2006-01-03,Fish,Porbandar,3.73,21.7,2.52,0.35,Low,5.84
2006-01-03,Mackerel,Daman,1.13,28.1,2.61,0.47,Low,6.53
2006-01-05,Salmon,Cuddalore,1.17,19.9,2.09,0.47,Low,11.58
2006-01-07,Shrimp,Kochi,5.2,30.6,2.67,0.78,High,19.31
2006-01-07,Tuna,Kolkata,0.98,21.7,1.04,0.57,Low,9.17
2006-01-07,Tuna,Thiruvananthapuram,8.6,22.0,2.08,0.65,High,13.96
2006-01-08,Salmon,Ahmedabad,4.05,30.3,2.43,0.98,High,18.73
2006-01-08,Salmon,Mumbai,9.33,30.8,2.09,0.71,Low,13.83
2006-01-09,Catfish,Pondicherry,8.23,27.4,2.67,0.42,Low,6.02
2006-01-09,Shrimp,Pondicherry,7.8,29.4,1.55,0.52,Low,9.47
2006-01-10,Lobster,Visakhapatnam,3.77,23.5,2.27,0.9,High,31.74
2006-01-11,Tuna,Daman,7.51,30.2,2.13,0.4,High,8.07
2006-01-12,Mackerel,Cuddalore,2.27,21.4,2.36,0.4,Low,6.67
2006-01-13,Shrimp,Pondicherry,0.89,29.2,0.81,0.76,Low,14.94
2006-01-14,Tilapia,Ernakulam,9.64,29.8,2.15,0.71,High,9.4
2006-01-15,Catfish,Panaji,8.33,25.2,2.02,0.74,High,11.51
2006-01-17,Tuna,Visakhapatnam,8.02,31.7,2.38,0.86,Low,12.43
2006-01-18,Tuna,Vellore,1.39,25.8,2.33,0.45,Low,7.47
2006-01-18,Fish,Ernakulam,7.82,18.5,2.96,0.78,Low,11.13
2006-01-20,Shrimp,Thiruvananthapuram,7.72,29.5,2.43,0.56,High,12.0
2006-01-20,Tuna,Mangalore,6.23,26.8,1.53,0.6,High,11.08
2006-01-20,Tuna,Porbandar,1.81,20.2,1.16,0.36,High,7.7
2006-01-21,Crab,Daman,1.53,21.7,1.06,0.24,High,8.45
2006-01-23,Crab,Hyderabad,6.35,31.2,2.01,0.98,High,26.29
2006-01-24,Mackerel,Goa Town,5.36,26.9,2.55,0.55,Low,9.11
2006-01-24,Crab,Cuddalore,1.3,28.6,3.0,0.93,Low,17.31
2006-01-25,Lobster,Ahmedabad,9.62,28.6,2.97,0.87,Low,24.02
2006-01-25,Cod,Cuddalore,0.62,19.4,2.08,0.33,Low,6.15
2006-01-26,Crab,Ahmedabad,4.77,22.7,2.83,0.8,Low,17.83
2006-01-28,Lobster,Mangalore,4.79,29.8,2.05,0.74,Low,19.19
2006-01-28,Tuna,Porbandar,5.1,28.0,1.71,0.56,Low,6.32
2006-01-28,Fish,Vishakhapatnam,2.1,29.2,1.05,0.59,Low,6.18
2006-01-30,Crab,Vishakhapatnam,3.98,19.6,1.51,0.61,High,16.22
